test_set,dataset_folder,method,postprocess,threshold,tp,fp,fn,tn,precision,recall,f1,iou,accuracy,specificity,false_positive_rate,false_negative_rate
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.01,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.02,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.03,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.04,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.05,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.06,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.07,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.08,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.09,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.1,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.11,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.12,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.13,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.14,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.15,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.16,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.17,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.18,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.19,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.2,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.21,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.22,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.23,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.24,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.25,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.26,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.27,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.28,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.29,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.3,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.31,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.32,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.33,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.34,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.35,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.36,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.37,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.38,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.39,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.4,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.41,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.42,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.43,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.44,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.45,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.46,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.47,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.48,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.49,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.5,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.51,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.52,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.53,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.54,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.55,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.56,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.57,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.58,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.59,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.6,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.61,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.62,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.63,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.64,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.65,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.66,29,932,331,19188,0.030176899063475548,0.08055555555555556,0.04390613171839516,0.02244582043343653,0.938330078125,0.9536779324055666,0.0463220675944334,0.9194444444444444
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.67,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.68,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.69,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.7,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.71,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.72,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.73,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.74,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.75,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.76,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.77,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.78,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.79,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.8,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.81,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.82,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.83,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.84,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.85,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.86,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.87,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.88,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.89,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.9,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.91,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.92,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.93,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.94,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.95,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.96,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.97,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.98,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.99,21,479,339,19641,0.042,0.058333333333333334,0.04883720930232559,0.025029797377830752,0.96005859375,0.9761928429423459,0.023807157057654075,0.9416666666666667
